1	1	A1	ASMS	75011	Φιλοσοφώτατον	φιλοσοφωτατον	φιλοσοφωτατον	φιλόσοφος				FILOSOFW/TATON	FILO/SOFOS
2	16	N2	ASM	9474	θυμόν	θυμον	θυμον	θυμός			·	QUMO/N	QUMO/S
2	16	C		4	καὶ	και	και	καί				KAI\	KAI/
2	16	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
2	16	RD	GSM	11	τούτου	τουτου	τουτου	οὗτος				TOU/TOU	OU(=TOS
2	16	V1	PAI3S	631937	δεσπόζει	δεσποζει	δεσποζει	δεσπόζω			.	DESPO/ZEI	DESPO/ZW
2	17	V4	PMPNSM	4797889	θυμούμενός	θυμουμενος	θυμουμενος	θυμόω				QUMOU/MENO/S	QUMO/W
2	17	X		5	γέ	γε	γε	γέ				GE/	GE/
2	17	X		5	τοι	τοι	τοι	τοι				TOI	TOI
2	17	N1M	NSM	9346	Μωϋσῆς	μωϋσης	μωυσης	Μωσεύς				*MWUSH=S	*MWUSH=S
2	17	P		8	κατὰ	κατα	κατα	κατά				KATA\	KATA/
2	17	N	GSM	9538	Δαθαν	δαθαν	δαθαν	Δαθαν				*DAQAN	*DAQAN
2	17	C		4	καὶ	και	και	καί				KAI\	KAI/
2	17	N	GSM	9538	Αβιρων	αβιρων	αβιρων	Αβιρων				*ABIRWN	*ABIRWN
2	17	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
2	17	N2	DSM	9602	θυμῷ	θυμω	θυμω	θυμός				QUMW=|	QUMO/S
2	17	RI	ASN	12	τι	τι	τι	τις				TI	TIS
2	17	P		8	κατ	κατ	κατ	κατά				KAT'	KATA/
2	17	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
2	17	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω			,	E)POI/HSEN	POIE/W
2	17	C		4	ἀλλὰ	ἀλλα	αλλα	ἀλλά				A)LLA\	A)LLA/
2	17	N2	DSM	9602	λογισμῷ	λογισμω	λογισμω	λογισμός				LOGISMW=|	LOGISMO/S
2	17	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	17	N2	ASM	9474	θυμὸν	θυμον	θυμον	θυμός				QUMO\N	QUMO/S
2	17	VAI	AAI3S	633473	διῄτησεν	διητησεν	διητησεν	διαιτέω			.	DIH/|THSEN	AI)TE/W          DIA
2	18	A1	NSM	9347	δυνατὸς	δυνατος	δυνατος	δυνατός				DUNATO\S	DUNATO/S
2	18	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
2	18	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	18	A3N	NSM	9347	σώφρων	σωφρων	σωφρων	σώφρων				SW/FRWN	SW/FRWN
2	18	N3	NSM	9346	νοῦς	νους	νους	νοῦς			,	NOU=S	NOU=S
2	18	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	18	V6I	IAI1S	599681	ἔφην	ἐφην	εφην	φημί			,	E)/FHN	FHMI/
2	18	P		8	κατὰ	κατα	κατα	κατά				KATA\	KATA/
2	18	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
2	18	N3E	GPN	18242	παθῶν	παθων	παθων	πάθος				PAQW=N	PA/QOS
2	18	VA	AAN	306049	ἀριστεῦσαι	ἀριστευσαι	αριστευσαι	ἀριστεύω				A)RISTEU=SAI	A)RISTEU/W
2	18	C		4	καὶ	και	και	καί				KAI\	KAI/
2	18	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
2	18	X		5	μὲν	μεν	μεν	μέν				ME\N	ME/N
2	18	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
2	18	VE	AAN	306049	μεταθεῖναι	μεταθειναι	μεταθειναι	μετατίθημι			,	METAQEI=NAI	TI/QHMI          META
2	18	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
2	18	X		5	δὲ	δε	δε	δέ				DE\	DE/
2	18	C		4	καὶ	και	και	καί				KAI\	KAI/
2	18	VA	AAN	306049	ἀκυρῶσαι	ἀκυρωσαι	ακυρωσαι	ἀκυρόω			.	A)KURW=SAI	A)KURO/W
2	19	C		4	ἐπεὶ	ἐπει	επει	ἐπεί				E)PEI\	E)PEI/
2	19	P		8	διὰ	δια	δια	διά				DIA\	DIA/
2	19	RI	ASN	12	τί	τι	τι	τίς				TI/	TI/S
2	19	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	19	N2	NSM	9346	πάνσοφος	πανσοφος	πανσοφος	πάνσοφος				PA/NSOFOS	PA/NSOFOS
2	19	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν				H(MW=N	E)GW/
2	19	N3	NSM	9346	πατὴρ	πατηρ	πατηρ	πατήρ				PATH\R	PATH/R
2	19	N	NSM	9346	Ιακωβ	ιακωβ	ιακωβ	Ἰακώβ				*IAKWB	*I)AKW/B
2	19	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
2	19	P		8	περὶ	περι	περι	περί				PERI\	PERI/
2	19	N	GSM	9538	Συμεων	συμεων	συμεων	Συμεών				*SUMEWN	*SUMEWN
2	19	C		4	καὶ	και	και	καί				KAI\	KAI/
2	19	N	GSM	9538	Λευιν	λευιν	λευιν	Λευΐς				*LEUIN	*LEUI/S
2	19	V3	PMI3S	636033	αἰτιᾶται	αἰτιαται	αιτιαται	αἰτιάομαι				AI)TIA=TAI	AI)TIA/OMAI
2	19	D		9	μὴ	μη	μη	μή				MH\	MH/
2	19	N2	DSM	9602	λογισμῷ	λογισμω	λογισμω	λογισμός				LOGISMW=|	LOGISMO/S
2	19	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
2	19	N1M	APM	9986	Σικιμίτας	σικιμιτας	σικιμιτας	Σικιμῖται				*SIKIMI/TAS	*SIKIMI=TAI
2	19	D		9	ἐθνηδὸν	ἐθνηδον	εθνηδον	ἐθνηδόν				E)QNHDO\N	E)QNHDO/N
2	19	VA	AAPAPM	5123009	ἀποσφάξαντας	ἀποσφαξαντας	αποσφαξαντας	ἀποσφάζω				A)POSFA/CANTAS	SFA/ZW           A)PO
2	19	V1	PAPNSM	4793793	λέγων	λεγων	λεγων	λέγω				LE/GWN	LE/GW
2	19	A1B	NSM	9347	Ἐπικατάρατος	ἐπικαταρατος	επικαταρατος	ἐπικατάρατος				E)PIKATA/RATOS	E)PIKATA/RATOS
2	19	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	19	N2	NSM	9346	θυμὸς	θυμος	θυμος	θυμός				QUMO\S	QUMO/S
2	19	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός			;	AU)TW=N	AU)TO/S
2	20	C		4	εἰ	εἰ	ει	εἰ				EI)	EI)
2	20	D		9	μὴ	μη	μη	μή				MH\	MH/
2	20	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
2	20	V6I	IMI3S	636545	ἐδύνατο	ἐδυνατο	εδυνατο	δύναμαι				E)DU/NATO	DU/NAMAI
2	20	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
2	20	N2	GSM	9538	θυμοῦ	θυμου	θυμου	θυμός				QUMOU=	QUMO/S
2	20	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	20	N2	NSM	9346	λογισμὸς	λογισμος	λογισμος	λογισμός				LOGISMO\S	LOGISMO/S
2	20	V2	PAN	304513	κρατεῖν	κρατειν	κρατειν	κρατέω			,	KRATEI=N	KRATE/W
2	20	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
2	20	X		5	ἂν	ἀν	αν	ἄν				A)\N	A)/N
2	20	VBI	AAI3S	633473	εἶπεν	εἰπεν	ειπεν	ἔπω				EI)=PEN	EI)=PON
2	20	D		9	οὕτως	οὑτως	ουτως	οὕτως			.	OU(/TWS	OU(/TWS
2	21	D		9	ὁπηνίκα	ὁπηνικα	οπηνικα	ὁπηνίκα				O(PHNI/KA	O(PHNI/KA
2	21	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
2	21	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	21	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
2	21	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	21	N2	ASM	9474	ἄνθρωπον	ἀνθρωπον	ανθρωπον	ἄνθρωπος				A)/NQRWPON	A)/NQRWPOS
2	21	VAI	AAI3S	633473	κατεσκεύασεν	κατεσκευασεν	κατεσκευασεν	κατασκευάζω			,	KATESKEU/ASEN	SKEUA/ZW         KATA
2	21	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
2	21	N3E	APN	18178	πάθη	παθη	παθη	πάθος				PA/QH	PA/QOS
2	21	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	21	C		4	καὶ	και	και	καί				KAI\	KAI/
2	21	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
2	21	N3E	APN	18178	ἤθη	ἠθη	ηθη	ἦθος				H)/QH	H)=QOS
2	21	VAI	AAI3S	633473	περιεφύτευσεν	περιεφυτευσεν	περιεφυτευσεν	περιφυτεύω			·	PERIEFU/TEUSEN	FUTEU/W          PERI
2	22	D		9	ἡνίκα	ἡνικα	ηνικα	ἡνίκα				H(NI/KA	H(NI/KA
2	22	X		5	δὲ	δε	δε	δέ				DE\	DE/
2	22	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
2	22	A3	GPM	10051	πάντων	παντων	παντων	πᾶς				PA/NTWN	PA=S
2	22	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	22	A1A	ASM	9475	ἱερὸν	ἱερον	ιερον	ἱερός				I(ERO\N	I(ERO/S
2	22	N3N	ASM	9474	ἡγεμόνα	ἡγεμονα	ηγεμονα	ἡγεμών				H(GEMO/NA	H(GEMW/N
2	22	N3	ASM	9474	νοῦν	νουν	νουν	νοῦς				NOU=N	NOU=S
2	22	P		8	διὰ	δια	δια	διά				DIA\	DIA/
2	22	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
2	22	N2N	GPN	18242	αἰσθητηρίων	αἰσθητηριων	αισθητηριων	αἰσθητήριον				AI)SQHTHRI/WN	AI)SQHTH/RION
2	22	VAI	AAI3S	633473	ἐνεθρόνισεν	ἐνεθρονισεν	ενεθρονισεν	ἐνθρονίζω			,	E)NEQRO/NISEN	QRONI/ZW         E)N
2	23	C		4	καὶ	και	και	καί				KAI\	KAI/
2	23	RD	DSM	11	τούτῳ	τουτω	τουτω	οὗτος				TOU/TW|	OU(=TOS
2	23	N2	ASM	9474	νόμον	νομον	νομον	νόμος				NO/MON	NO/MOS
2	23	VAI	AAI3S	633473	ἔδωκεν	ἐδωκεν	εδωκεν	δίδωμι			,	E)/DWKEN	DI/DWMI
2	23	P		8	καθ	καθ	καθ	κατά				KAQ'	KATA/
2	23	RR	ASM	14	ὃν	ὁν	ον	ὅς				O(\N	O(/S
2	23	V1	PMPNSM	4797889	πολιτευόμενος	πολιτευομενος	πολιτευομενος	πολιτεύω				POLITEUO/MENOS	POLITEU/W
2	23	VF	FAI3S	632961	βασιλεύσει	βασιλευσει	βασιλευσει	βασιλεύω				BASILEU/SEI	BASILEU/W
2	23	N1A	ASF	13570	βασιλείαν	βασιλειαν	βασιλειαν	βασιλεία				BASILEI/AN	BASILEI/A
2	23	A3N	ASM	9475	σώφρονά	σωφρονα	σωφρονα	σώφρων				SW/FRONA/	SW/FRWN
2	23	X		5	τε	τε	τε	τε				TE	TE
2	23	C		4	καὶ	και	και	καί				KAI\	KAI/
2	23	A1A	ASF	13571	δικαίαν	δικαιαν	δικαιαν	δίκαιος				DIKAI/AN	DI/KAIOS
2	23	C		4	καὶ	και	και	καί				KAI\	KAI/
2	23	A1	ASF	13571	ἀγαθὴν	ἀγαθην	αγαθην	ἀγαθός				A)GAQH\N	A)GAQO/S
2	23	C		4	καὶ	και	και	καί				KAI\	KAI/
2	23	A1A	ASF	13571	ἀνδρείαν	ἀνδρειαν	ανδρειαν	ἀνδρεῖος			.	A)NDREI/AN	A)NDREI=OS
2	24	D		9	Πῶς	πως	πως	πῶς				PW=S	PW=S
2	24	X		5	οὖν	οὐν	ουν	οὖν			,	OU)=N	OU)=N
2	24	VB	AAO3S	633665	εἴποι	εἰποι	ειποι	ἐρέω				EI)/POI	EI)=PON
2	24	RI	NSM	12	τις	τις	τις	τις				TIS	TIS
2	24	X		5	ἄν	ἀν	αν	ἄν			,	A)/N	A)/N
2	24	C		4	εἰ	εἰ	ει	εἰ				EI)	EI)
2	24	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
2	24	N3E	GPN	18242	παθῶν	παθων	παθων	πάθος				PAQW=N	PA/QOS
2	24	N1M	NSM	9346	δεσπότης	δεσποτης	δεσποτης	δεσπότης				DESPO/THS	DESPO/THS
2	24	V9	PAI3S	631937	ἐστὶν	ἐστιν	εστιν	εἰμί				E)STI\N	EI)MI/
2	24	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	24	N2	NSM	9346	λογισμός	λογισμος	λογισμος	λογισμός			,	LOGISMO/S	LOGISMO/S
2	24	N1	GSF	13634	λήθης	ληθης	ληθης	λήθη				LH/QHS	LH/QH
2	24	C		4	καὶ	και	και	καί				KAI\	KAI/
2	24	N1A	GSF	13634	ἀγνοίας	ἀγνοιας	αγνοιας	ἄγνοια				A)GNOI/AS	A)/GNOIA
2	24	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
2	24	V2	PAI3S	631937	κρατεῖ	κρατει	κρατει	κρατέω			;	KRATEI=	KRATE/W
3	1	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί				E)/STIN	EI)MI/
3	1	X		5	δὲ	δε	δε	δέ				DE\	DE/
3	1	N1	DSF	13698	κομιδῇ	κομιδη	κομιδη	κομιδή				KOMIDH=|	KOMIDH/
3	1	A1A	NSM	9347	γελοῖος	γελοιος	γελοιος	γελοῖος				GELOI=OS	GELOI=OS
3	1	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	1	N2	NSM	9346	λόγος	λογος	λογος	λόγος			·	LO/GOS	LO/GOS
3	1	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
3	1	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
3	1	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
3	1	RD	GSM	11	ἑαυτοῦ	ἑαυτου	εαυτου	ἑαυτοῦ				E(AUTOU=	E(AUTOU=
3	1	N3E	GPN	18242	παθῶν	παθων	παθων	πάθος				PAQW=N	PA/QOS
3	1	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	1	N2	NSM	9346	λογισμὸς	λογισμος	λογισμος	λογισμός				LOGISMO\S	LOGISMO/S
3	1	V2	PAN	304513	ἐπικρατεῖν	ἐπικρατειν	επικρατειν	ἐπικρατέω				E)PIKRATEI=N	KRATE/W          E)PI
3	1	V1	PMI3S	636033	φαίνεται	φαινεται	φαινεται	φαίνω			,	FAI/NETAI	FAI/NW
3	1	C		4	ἀλλὰ	ἀλλα	αλλα	ἀλλά				A)LLA\	A)LLA/
3	1	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
3	1	A1	GPN	18243	σωματικῶν	σωματικων	σωματικων	σωματικός			.	SWMATIKW=N	SWMATIKO/S
3	2	A1A	ASM	9475	οἷον	οἱον	οιον	οἷος				OI(=ON	OI(=OS
3	2	N1A	ASF	13570	ἐπιθυμίαν	ἐπιθυμιαν	επιθυμιαν	ἐπιθυμία				E)PIQUMI/AN	E)PIQUMI/A
3	2	RI	NSM	12	τις	τις	τις	τις				TIS	TIS
3	2	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
3	2	V6	PMI3S	636033	δύναται	δυναται	δυναται	δύναμαι				DU/NATAI	DU/NAMAI
3	2	VA	AAN	306049	ἐκκόψαι	ἐκκοψαι	εκκοψαι	ἐκκόπτω				E)KKO/YAI	KO/PTW           E)K
3	2	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν			,	H(MW=N	E)GW/
3	2	C		4	ἀλλὰ	ἀλλα	αλλα	ἀλλά				A)LLA\	A)LLA/
3	2	D		9	μὴ	μη	μη	μή				MH\	MH/
3	2	VC	APN	314241	δουλωθῆναι	δουλωθηναι	δουλωθηναι	δουλόω				DOULWQH=NAI	DOULO/W
3	2	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
3	2	N1A	DSF	13698	ἐπιθυμίᾳ	ἐπιθυμια	επιθυμια	ἐπιθυμία				E)PIQUMI/A|	E)PIQUMI/A
3	2	V6	PMI3S	636033	δύναται	δυναται	δυναται	δύναμαι				DU/NATAI	DU/NAMAI
3	2	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	2	N2	NSM	9346	λογισμὸς	λογισμος	λογισμος	λογισμός				LOGISMO\S	LOGISMO/S
3	2	VB	AMN	310145	παρασχέσθαι	παρασχεσθαι	παρασχεσθαι	παρέχω			.	PARASXE/SQAI	E)/XW            PARA
3	3	N2	ASM	9474	θυμόν	θυμον	θυμον	θυμός				QUMO/N	QUMO/S
3	3	RI	NSM	12	τις	τις	τις	τις				TIS	TIS
3	3	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
3	3	V6	PMI3S	636033	δύναται	δυναται	δυναται	δύναμαι				DU/NATAI	DU/NAMAI
3	3	VA	AAN	306049	ἐκκόψαι	ἐκκοψαι	εκκοψαι	ἐκκόπτω				E)KKO/YAI	KO/PTW           E)K
3	3	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν				U(MW=N	SU/
3	3	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
3	3	N1	GSF	13634	ψυχῆς	ψυχης	ψυχης	ψυχή			,	YUXH=S	YUXH/
3	3	C		4	ἀλλὰ	ἀλλα	αλλα	ἀλλά				A)LLA\	A)LLA/
3	3	RA	DSM	10	τῷ	τω	τω	ὁ				TW=|	O(
3	3	N2	DSM	9602	θυμῷ	θυμω	θυμω	θυμός				QUMW=|	QUMO/S
3	3	A1	ASM	9475	δυνατὸν	δυνατον	δυνατον	δυνατός				DUNATO\N	DUNATO/S
3	3	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
3	3	N2	ASM	9474	λογισμὸν	λογισμον	λογισμον	λογισμός				LOGISMO\N	LOGISMO/S
3	3	VA	AAN	306049	βοηθῆσαι	βοηθησαι	βοηθησαι	βοηθέω			.	BOHQH=SAI	BOHQE/W
3	4	N1A	ASF	13570	κακοήθειάν	κακοηθειαν	κακοηθειαν	κακοήθεια				KAKOH/QEIA/N	KAKOH/QEIA
3	4	RI	NSM	12	τις	τις	τις	τις				TIS	TIS
3	4	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν				H(MW=N	E)GW/
3	4	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
3	4	V6	PMI3S	636033	δύναται	δυναται	δυναται	δύναμαι				DU/NATAI	DU/NAMAI
3	4	VA	AAN	306049	ἐκκόψαι	ἐκκοψαι	εκκοψαι	ἐκκόπτω			,	E)KKO/YAI	KO/PTW           E)K
3	4	C		4	ἀλλὰ	ἀλλα	αλλα	ἀλλά				A)LLA\	A)LLA/
3	4	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
3	4	D		9	μὴ	μη	μη	μή				MH\	MH/
3	4	VV	APN	314241	καμφθῆναι	καμφθηναι	καμφθηναι	κάμπτω				KAMFQH=NAI	KA/MPTW
3	4	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
3	4	N1A	DSF	13698	κακοηθείᾳ	κακοηθεια	κακοηθεια	κακοήθεια				KAKOHQEI/A|	KAKOH/QEIA
3	4	V6	PMO3S	636225	δύναιτ	δυναιτ	δυναιτ	δύναμαι				DU/NAIT'	DU/NAMAI
3	4	X		5	ἂν	ἀν	αν	ἄν				A)\N	A)/N
3	4	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	4	N2	NSM	9346	λογισμὸς	λογισμος	λογισμος	λογισμός				LOGISMO\S	LOGISMO/S
3	4	VA	AAN	306049	συμμαχῆσαι	συμμαχησαι	συμμαχησαι	συμμαχέω			·	SUMMAXH=SAI	MAXE/W           SUN
3	5	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
3	5	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
3	5	N3H	NSM	9346	ἐκριζωτὴς	ἐκριζωτης	εκριζωτης	ἐκριζωτής				E)KRIZWTH\S	E)KRIZWTH/S
3	5	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
3	5	N3E	GPN	18242	παθῶν	παθων	παθων	πάθος				PAQW=N	PA/QOS
3	5	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	5	N2	NSM	9346	λογισμός	λογισμος	λογισμος	λογισμός				LOGISMO/S	LOGISMO/S
3	5	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί			,	E)STIN	EI)MI/
3	5	C		4	ἀλλὰ	ἀλλα	αλλα	ἀλλά				A)LLA\	A)LLA/
3	5	A3H	NSM	9347	ἀνταγωνιστής	ἀνταγωνιστης	ανταγωνιστης	ἀνταγωνιστής			.	A)NTAGWNISTH/S	A)NTAGWNISTH/S
3	6	V9	PAI3S	631937	Ἔστιν	ἐστιν	εστιν	εἰμί				E)/STIN	EI)MI/
3	6	X		5	γοῦν	γουν	γουν	γοῦν				GOU=N	GOU=N
3	6	RD	NSN	11	τοῦτο	τουτο	τουτο	οὗτος				TOU=TO	OU(=TOS
3	6	P		8	διὰ	δια	δια	διά				DIA\	DIA/
3	6	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
3	6	N	GSM	9538	Δαυιδ	δαυιδ	δαυιδ	Δαβίδ				*DAUID	*DAUI/D
3	6	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
3	6	N3V	GSM	9538	βασιλέως	βασιλεως	βασιλεως	βασιλεύς				BASILE/WS	BASILEU/S
3	6	N1S	GSF	13634	δίψης	διψης	διψης	δίψα				DI/YHS	DI/YA
3	6	A3H	ASNC	50435	σαφέστερον	σαφεστερον	σαφεστερον	σαφής				SAFE/STERON	SAFH/S
3	6	VA	AMN	310145	ἐπιλογίσασθαι	ἐπιλογισασθαι	επιλογισασθαι	ἐπιλογίζομαι			.	E)PILOGI/SASQAI	LOGI/ZOMAI       E)PI
3	7	C		4	ἐπεὶ	ἐπει	επει	ἐπεί				E)PEI\	E)PEI/
3	7	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
3	7	P		8	δι	δι	δι	διά				DI'	DIA/
3	7	A1	GSF	13635	ὅλης	ὁλης	ολης	ὅλος				O(/LHS	O(/LOS
3	7	N1A	GSF	13634	ἡμέρας	ἡμερας	ημερας	ἡμέρα				H(ME/RAS	H(ME/RA
3	7	VB	AAPNSM	4795329	προσβαλὼν	προσβαλων	προσβαλων	προσβάλλω				PROSBALW\N	BA/LLW           PROS
3	7	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
3	7	A1B	DPM	10115	ἀλλοφύλοις	ἀλλοφυλοις	αλλοφυλοις	ἀλλόφυλος				A)LLOFU/LOIS	A)LLO/FULOS
3	7	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	7	N	NSM	9346	Δαυιδ	δαυιδ	δαυιδ	Δαβίδ				*DAUID	*DAUI/D
3	7	A1	APM	9987	πολλοὺς	πολλους	πολλους	πολύς				POLLOU\S	POLU/S
3	7	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
3	7	VAI	AAI3S	633473	ἀπέκτεινεν	ἀπεκτεινεν	απεκτεινεν	ἀποκτείνω				A)PE/KTEINEN	KTEI/NW          A)PO
3	7	P		8	μετὰ	μετα	μετα	μετά				META\	META/
3	7	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
3	7	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
3	7	N3E	GSN	17730	ἔθνους	ἐθνους	εθνους	ἔθνος				E)/QNOUS	E)/QNOS
3	7	N1M	GPM	10050	στρατιωτῶν	στρατιωτων	στρατιωτων	στρατιώτης			,	STRATIWTW=N	STRATIW/THS
3	8	D		9	τότε	τοτε	τοτε	τότε				TO/TE	TO/TE
3	8	X		5	δὴ	δη	δη	δή				DH\	DH/
3	8	VB	AMPGSF	6994881	γενομένης	γενομενης	γενομενης	γίνομαι				GENOME/NHS	GI/GNOMAI
3	8	N1A	GSF	13634	ἑσπέρας	ἑσπερας	εσπερας	ἑσπέρα				E(SPE/RAS	E(SPE/RA
3	8	V4	PAPNSM	4793793	ἱδρῶν	ἱδρων	ιδρων	ἱδρόω				I(DRW=N	I(DRO/W
3	8	C		4	καὶ	και	και	καί				KAI\	KAI/
3	8	D		9	σφόδρα	σφοδρα	σφοδρα	σφόδρα				SFO/DRA	SFO/DRA
3	8	VX	XAPNSM	4795841	κεκμηκὼς	κεκμηκως	κεκμηκως	κάμνω				KEKMHKW\S	KA/MNW
3	8	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
3	8	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
3	8	A1A	ASM	9475	βασίλειον	βασιλειον	βασιλειον	βασίλειος				BASI/LEION	BASI/LEIOS
3	8	N1	ASF	13570	σκηνὴν	σκηνην	σκηνην	σκηνή				SKHNH\N	SKHNH/
3	8	VBI	AAI3S	633473	ἦλθεν	ἠλθεν	ηλθεν	ἔρχομαι			,	H)=LQEN	E)/RXOMAI
3	8	P		8	περὶ	περι	περι	περί				PERI\	PERI/
3	8	RR	ASF	14	ἣν	ἡν	ην	ὅς				H(\N	O(/S
3	8	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	8	A3	NSM	9347	πᾶς	πας	πας	πᾶς				PA=S	PA=S
3	8	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
3	8	N2	GPM	10050	προγόνων	προγονων	προγονων	πρόγονος				PROGO/NWN	PRO/GONOS
3	8	N2	NSM	9346	στρατὸς	στρατος	στρατος	στρατός				STRATO\S	STRATO/S
3	8	VXI	YAI3S	634497	ἐστρατοπεδεύκει	ἐστρατοπεδευκει	εστρατοπεδευκει	στρατοπεδεύω			.	E)STRATOPEDEU/KEI	STRATOPEDEU/W
3	9	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
3	9	X		5	μὲν	μεν	μεν	μέν				ME\N	ME/N
3	9	X		5	οὖν	οὐν	ουν	οὖν				OU)=N	OU)=N
3	9	RD	NPM	11	ἄλλοι	ἀλλοι	αλλοι	ἄλλος				A)/LLOI	A)/LLOS
3	9	A3	NPM	9859	πάντες	παντες	παντες	πᾶς				PA/NTES	PA=S
3	9	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
3	9	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
3	9	N2N	ASN	17666	δεῖπνον	δειπνον	δειπνον	δεῖπνον				DEI=PNON	DEI=PNON
3	9	V9	IAI3P	894593	ἦσαν	ἠσαν	ησαν	εἰμί			,	H)=SAN	EI)MI/
3	10	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	10	X		5	δὲ	δε	δε	δέ				DE\	DE/
3	10	N3V	NSM	9346	βασιλεὺς	βασιλευς	βασιλευς	βασιλεύς				BASILEU\S	BASILEU/S
3	10	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
